target,protocol,method,model,status,n_train,n_test,train_year_min,train_year_max,test_year_min,test_year_max,r2,r2_log1p,rmse,mae,mape,sample_weight_used,high_threshold
G,literature_2019_2020,spatial_zone_features,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.23534065987218344,-0.4991883886948467,138.4876205194616,60.62749157287149,52.194679050700834,,
G,literature_2019_2020,spatial_baseline_residual,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.2500881314039707,-0.47939927875164456,139.31179925056438,59.77501582887629,52.11834784043698,False,
H,literature_2019_2020,direct_global,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.4234550387085234,0.4193783180570465,0.2711049384504586,0.11734962310584443,88.42645304150848,,
H,literature_2019_2020,spatial_zone_features,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.4402258006498114,0.4279010959666334,0.2671328373337738,0.1176726748500399,91.96603473107668,,
H,literature_2019_2020,spatial_baseline_residual,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.41941710251919573,0.4198061757217416,0.2720526480468705,0.11400055646259688,81.44771588014628,True,
H,literature_2019_2020,two_stage_high_pollution,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.3338541131986744,0.4123361711474639,0.2914107130630604,0.11448063516601895,77.210741727435,,0.1599
H,literature_2019_2020,direct_global,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.31297740263148566,0.3624290497242565,0.2959418260961202,0.12203659035722608,85.65834947833385,,
H,literature_2019_2020,spatial_zone_features,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.2870596923564279,0.35629655963420126,0.30147230596085134,0.11960304876578202,81.23125270470936,,
H,literature_2019_2020,spatial_baseline_residual,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.25695161418325574,0.3154002496802224,0.3077721977762113,0.12203816606676605,80.84584418366511,True,
H,literature_2019_2020,two_stage_high_pollution,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.26306760188003686,0.335143277320638,0.30650295315292747,0.11835943578912139,78.95224672082878,,0.1599
H,literature_2019_2020,direct_global,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.4069719912019848,0.42598878944167906,0.2749529863781519,0.11729767055593653,84.7108976617761,,
H,literature_2019_2020,spatial_zone_features,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.42203278005375466,0.4404187012100724,0.2714391221390625,0.115249873683191,82.19212063050995,,
H,literature_2019_2020,spatial_baseline_residual,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.30288662275668987,0.32757991589555446,0.2981072557506375,0.12055375418093886,78.60136768980466,True,
H,literature_2019_2020,direct_global,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.3655575519856721,0.4358273607267238,0.2843917242666459,0.10876476543009739,73.42905405973562,,
H,literature_2019_2020,spatial_zone_features,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.364814408593349,0.4327486538998405,0.28455823423070864,0.10822767506554788,71.5928069265192,,
H,literature_2019_2020,spatial_baseline_residual,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.3722988764111729,0.4432756361362489,0.28287677448329973,0.10811348418808134,73.35218009560045,True,
H,literature_2019_2020,direct_global,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.407717779182434,0.4634279247395031,0.27478004248729676,0.1113982351483731,78.06435513296924,,
H,literature_2019_2020,spatial_zone_features,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.4004137435067484,0.4449138641550211,0.27646914729549343,0.11081136807688569,73.09020264240417,,
H,literature_2019_2020,spatial_baseline_residual,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.407717779182434,0.4634279247395031,0.27478004248729676,0.1113982351483731,78.06435513296924,False,
H,literature_2019_2020,direct_global,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.30997034517076394,0.3174088336900762,0.2965887789251786,0.11499266498404741,80.04507425192423,,
H,literature_2019_2020,spatial_zone_features,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.24486657508141696,0.2434196501790351,0.31026492738772765,0.11976476235139369,86.14778340447671,,
H,literature_2019_2020,spatial_baseline_residual,XGBoost,"failed: [21:56:02] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,XGBoost,"failed: [21:56:02] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.3314936213277775,0.33439920143615887,0.2919265642752304,0.11929688585865497,81.84892879609824,True,
H,literature_2019_2020,direct_global,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.17344718349461674,0.15819385954623144,0.3246057012388624,0.1315861820025926,97.89193871668222,,
H,literature_2019_2020,spatial_zone_features,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.18459750659436358,0.16478991711242952,0.3224087767509239,0.13242200300410578,99.71565324546512,,
H,literature_2019_2020,spatial_baseline_residual,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.17088714360687685,0.20384428350628758,0.32510800494208686,0.12870076904142042,86.80228247226277,True,
H,literature_2019_2020,two_stage_high_pollution,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.2559842943392244,0.31297788045820485,0.3079724655717064,0.12161358632689775,84.37885281515668,,0.1599
H,literature_2019_2020,direct_global,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.3063183283499501,0.3673655314566784,0.29737259874300126,0.11172454530495729,69.67766589284257,,
H,literature_2019_2020,spatial_zone_features,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.3370950689936849,0.3991583978788382,0.2907009580359402,0.11153890784200936,69.82075048659995,,
H,literature_2019_2020,spatial_baseline_residual,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.29252084018271984,0.3489950857930014,0.3003154420651779,0.11596312277840468,72.37446199826672,True,
H,literature_2019_2020,two_stage_high_pollution,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.22583964788544753,0.3067530476099741,0.31414944808691514,0.11520727790089834,71.71780119446808,,0.1599
H,literature_2019_2020,direct_global,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.04879561568307711,0.10537002630118053,0.34822324635418833,0.1242137030002379,99.18847781736397,,
H,literature_2019_2020,spatial_zone_features,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.1551200753388453,0.15662312676669832,0.3281847025527406,0.12093398401278298,96.12396775314886,,
H,literature_2019_2020,spatial_baseline_residual,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,spatial_baseline_residual_zone,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
H,literature_2019_2020,temporal_weighted,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.12928932185230002,0.14181627074834502,0.33316377440552103,0.12314461306776227,97.50634881447903,False,
A,temporal_2022_2026,direct_global,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.09876937530142726,0.13177296664967098,18.23246809236124,7.600642954609038,49.5315863993177,,
A,temporal_2022_2026,spatial_zone_features,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.1046013883752247,0.1090328726739761,18.173379679686576,7.739398455531487,52.866434862732234,,
A,temporal_2022_2026,spatial_baseline_residual,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.12578630530408963,0.1493876467270634,17.95710385588737,7.556500441467608,50.43653438388509,True,
A,temporal_2022_2026,two_stage_high_pollution,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.12144385954135994,0.11628726470762052,18.001647401624624,7.588025903455362,56.771534776231206,,18.672499999999996
A,temporal_2022_2026,direct_global,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.11726340284681591,0.1429910533902946,18.044425429231875,7.48843734162667,50.43083690825816,,
A,temporal_2022_2026,spatial_zone_features,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.09384465372164408,0.105307367756593,18.28221534783917,7.550738224185583,51.429714268267524,,
A,temporal_2022_2026,spatial_baseline_residual,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.08603083446975568,0.12071391771204965,18.360870342538387,7.443270929505319,50.10491757924878,True,
A,temporal_2022_2026,two_stage_high_pollution,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.13710338654577547,0.16257695748815193,17.84049392636778,7.3894795555110235,54.62809671922352,,18.672499999999996
A,temporal_2022_2026,direct_global,HistGBR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.24314130013427548,0.1485886248827203,16.70840121618541,7.277257620300382,49.74454307885072,,
A,temporal_2022_2026,spatial_zone_features,HistGBR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.24195518801822702,0.19835342821413016,16.721488387369497,7.034313369946609,47.67342399633119,,
A,temporal_2022_2026,spatial_baseline_residual,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,HistGBR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.24564518784328981,0.08101009381746216,16.68074042633498,7.898900952042119,54.737700453512105,True,
A,temporal_2022_2026,direct_global,ElasticNet,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.10304217678160732,0.13983813632530695,18.189195998136146,7.230429688267067,55.981397859000246,,
A,temporal_2022_2026,spatial_zone_features,ElasticNet,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.10325623081532509,0.0839213785251256,18.187025493019156,7.4469490123351525,59.780978244510266,,
A,temporal_2022_2026,spatial_baseline_residual,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,ElasticNet,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.07695505289464699,0.14189601773335447,18.451807548795003,7.254027647020247,53.06177183259963,True,
A,temporal_2022_2026,direct_global,PLSR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.09057077871479213,0.10317202229298117,18.315211745091048,7.464016496533824,58.051681340142416,,
A,temporal_2022_2026,spatial_zone_features,PLSR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.09245290510981141,0.028664734945676007,18.296249633232097,7.731475735416552,62.66914512813484,,
A,temporal_2022_2026,spatial_baseline_residual,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,PLSR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.09057077871479213,0.10317202229298117,18.315211745091048,7.464016496533824,58.051681340142416,False,
A,temporal_2022_2026,direct_global,XGBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.15366067766778024,0.19916993762798485,17.66850286936665,7.153781926659977,47.60786566095484,,
A,temporal_2022_2026,spatial_zone_features,XGBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.1387602496330006,0.17223593144534366,17.82335777220104,7.2652410051682415,48.04867044900154,,
A,temporal_2022_2026,spatial_baseline_residual,XGBoost,"failed: [21:56:23] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,XGBoost,"failed: [21:56:23] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,XGBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.1794246436499053,0.18847860598192778,17.39749525376696,7.444663470660938,49.98431886578905,True,
A,temporal_2022_2026,direct_global,LightGBM,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.26842434343636945,0.080937157027271,16.426956781879202,7.762049405850758,56.76266957240098,,
A,temporal_2022_2026,spatial_zone_features,LightGBM,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.2368410749004467,0.04845062076819584,16.7777989342833,7.715825755717498,57.67354600468677,,
A,temporal_2022_2026,spatial_baseline_residual,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,LightGBM,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.44474055023207726,0.20810174943564985,14.311180881210285,7.2071675037538565,53.850362722247965,True,
A,temporal_2022_2026,two_stage_high_pollution,LightGBM,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.09401797204275852,0.13911704225102872,18.280466864859587,7.3076947485660995,51.10579901374629,,18.672499999999996
A,temporal_2022_2026,direct_global,CatBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.12876101421907427,0.18020145633934137,17.92652627759968,7.259578095483969,47.58056254274617,,
A,temporal_2022_2026,spatial_zone_features,CatBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.11967747418040009,0.15147908269423793,18.019734964955948,7.449394132970184,49.65515386227863,,
A,temporal_2022_2026,spatial_baseline_residual,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,CatBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.10010544238493502,0.15310144216433796,18.21894833681728,7.445239793467837,48.810305341573326,True,
A,temporal_2022_2026,two_stage_high_pollution,CatBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.13591818578072445,0.16161716924264347,17.852741808160324,7.230661205337095,53.122974902618914,,18.672499999999996
A,temporal_2022_2026,direct_global,NGBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.09008278163734296,0.17194421985867092,18.32012503076604,7.14977398818178,47.204207062608,,
A,temporal_2022_2026,spatial_zone_features,NGBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.08156107768561549,0.16663504602334367,18.405712408076628,7.156656524494361,47.21020564942776,,
A,temporal_2022_2026,spatial_baseline_residual,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,spatial_baseline_residual_zone,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
A,temporal_2022_2026,temporal_weighted,NGBoost,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,0.08669736726857413,0.16707521573423179,18.354174080341586,7.172483787313648,47.319498314484484,False,
B,temporal_2022_2026,direct_global,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.09579683237217207,-0.24996899544965268,2.152859161362293,1.0914090130210559,402.98988516653696,,
B,temporal_2022_2026,spatial_zone_features,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.1272390373177703,-0.24687754024942166,2.183527215490624,1.1102838337490097,406.71559681974674,,
B,temporal_2022_2026,spatial_baseline_residual,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
B,temporal_2022_2026,spatial_baseline_residual_zone,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
B,temporal_2022_2026,temporal_weighted,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.24822161063726855,-0.34126288756186995,2.297716525737637,1.1455972899777072,404.1959664484958,True,
B,temporal_2022_2026,two_stage_high_pollution,RF,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.2122596856047574,-0.4050830743246474,2.264375412507405,1.2051177210251713,493.9523866449273,,1.32
B,temporal_2022_2026,direct_global,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.10010432869716346,-0.15655668014183655,2.157086376310025,1.026651031046318,389.85621556586597,,
B,temporal_2022_2026,spatial_zone_features,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.09532414974655912,-0.1629937195635267,2.152394782905195,1.0330425711701348,397.1316293631305,,
B,temporal_2022_2026,spatial_baseline_residual,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
B,temporal_2022_2026,spatial_baseline_residual_zone,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
B,temporal_2022_2026,temporal_weighted,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.14154706631175884,-0.19143901758549564,2.1973412582267247,1.047556427542835,371.04155134096544,True,
B,temporal_2022_2026,two_stage_high_pollution,ExtraTrees,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.26852993242855705,-0.3565950403972111,2.3163328099527796,1.1644463922896735,446.69998684504765,,1.32
B,temporal_2022_2026,direct_global,HistGBR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.1527972208783972,-0.32999844131469813,2.208142311340983,1.1006141640368894,452.19463875672494,,
B,temporal_2022_2026,spatial_zone_features,HistGBR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.1419284321992158,-0.3365803648426511,2.1977082693849996,1.1221947268196608,453.9770823936756,,
B,temporal_2022_2026,spatial_baseline_residual,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
B,temporal_2022_2026,spatial_baseline_residual_zone,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
B,temporal_2022_2026,temporal_weighted,HistGBR,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.39276111946769143,-0.47977778573563157,2.4271069640733636,1.18006834719231,424.00083945049437,True,
B,temporal_2022_2026,direct_global,ElasticNet,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.06037146472178789,-0.15835085368443624,2.1177740148133175,1.0192297918664384,404.7488700684524,,
B,temporal_2022_2026,spatial_zone_features,ElasticNet,ok,938.0,34.0,2000.0,2021.0,2022.0,2026.0,-0.11897874386521301,-0.18457454140952922,2.175512172036435,0.9956745353489812,381.74998944319236,,
B,temporal_2022_2026,spatial_baseline_residual,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
B,temporal_2022_2026,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
