protocol,target,source,method,model,n_train,n_test,r2,r2_log1p,rmse,mae,mape,base_candidate
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q40,938.0,34.0,-0.7811605791916592,-6.222306238917294,107.35913738463503,81.02967647058824,67.85381306657274,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q45,938.0,34.0,-0.7237034833870757,-5.704240095353898,105.61333472612455,78.93544852941176,65.79923705914867,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q50,938.0,34.0,-0.6697719808540132,-5.31615025817166,103.94798153226479,77.0215382352941,64.0615789928953,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q55,938.0,34.0,-0.6031893310139587,-4.787184972717048,101.85442068696409,74.59447647058822,61.606778801284136,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q60,938.0,34.0,-0.5171191291514456,-4.052639231879377,99.08258263570433,71.03707647058825,57.391637137920966,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q75,938.0,34.0,-0.15874321380098633,-2.0942604846525477,86.59265942132791,59.79826470588235,48.9618592763422,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q85,938.0,34.0,-0.20038066504598784,-1.2201081563098524,88.13470835273948,61.34658485294117,57.45283693397247,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q90,938.0,34.0,-2.627142864003639,-1.3946165800339632,153.20389501528007,89.01702941176472,80.78674145753489,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q95,938.0,34.0,-9.319711082125599,-2.6187268179733785,258.4170981318743,143.77287499999983,144.56773214798108,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q96,938.0,34.0,-13.24276010440004,-3.4103008595197073,303.5879682504507,171.2374270588235,180.06640480231343,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN50_Q97,938.0,34.0,-13.881470828906815,-3.8179713169033196,310.32045593217885,183.8176438235294,195.75586197941666,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q15,938.0,34.0,-1.2732679414439017,-10.347028661095042,121.28659104378411,92.92539852941178,77.787984375766,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q20,938.0,34.0,-1.1992246681175254,-9.2768104297475,119.29500922677558,91.09907058823528,76.0600931076341,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q25,938.0,34.0,-1.1178108574139158,-8.227979300476983,117.06607599274896,89.01387499999998,74.02277215643038,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q30,938.0,34.0,-1.0354480902834826,-7.49441940690517,114.76712213434647,87.14999999999999,72.36732726081236,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q35,938.0,34.0,-0.9504441159605055,-6.819135585034896,112.3451249771213,84.89522058823529,70.48179950326188,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q40,938.0,34.0,-0.8782120328406366,-6.306847286137542,110.24522426484995,83.02074117647057,68.83859566910012,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q45,938.0,34.0,-0.7921843150155539,-5.845899803617615,107.69085178391876,80.8053544117647,67.00740883969284,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q50,938.0,34.0,-0.7186342202559564,-5.3353793905796625,105.45792052732943,78.47733823529411,64.84857954284838,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q55,938.0,34.0,-0.6476283519007944,-4.848208552639251,103.25642967715496,76.26408470588234,62.80874877147744,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q60,938.0,34.0,-0.5547842813244004,-4.127651021171118,100.30499177502209,72.80761529411765,59.27968569564235,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q75,938.0,34.0,-0.07157738585662177,-1.5396753443446873,83.27204800878873,56.757104411764715,44.67316365966478,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q85,938.0,34.0,0.2639600660999071,-0.6636740450928862,69.01415339533838,52.255982352941174,47.61725125823537,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q90,938.0,34.0,0.12620467592690865,-0.6752840468467003,75.19558357846485,59.46941176470597,66.45589963731551,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q95,938.0,34.0,-5.792181099797936,-1.9439466333513638,209.6486665557692,118.97850735294114,119.87300795278637,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q96,938.0,34.0,-7.195641817231557,-2.2869206695895627,230.29205798836,131.0245941176471,132.5597550587072,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN80_Q97,938.0,34.0,-15.120079956698216,-4.893349145871483,322.9766099768414,216.23525852941114,232.08824192275856,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q15,938.0,34.0,-1.316937243063696,-10.930776536187558,122.44600250356127,93.95843676470588,78.72203777017177,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q20,938.0,34.0,-1.2501138419496147,-9.73399719242401,120.66733511481301,92.0921882352941,76.81030948202671,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q25,938.0,34.0,-1.1763976112976708,-8.625760475608455,118.67427747225034,90.09281617647059,74.82466033654485,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q30,938.0,34.0,-1.1184783711095339,-7.830953739093069,117.08452359212177,88.4663235294118,73.19971680966064,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q35,938.0,34.0,-1.0496566903872147,-7.167300242614097,115.16699582039169,86.72158823529412,71.54673988630523,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q40,938.0,34.0,-0.9783932175309131,-6.527825226408402,113.14719272548325,84.77392352941176,69.63997725712022,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q45,938.0,34.0,-0.9008608042720254,-5.944057723973686,110.90793872342024,82.65223235294118,67.68776887119688,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q50,938.0,34.0,-0.7945221186514302,-5.316410315982692,107.76106722284887,79.72754411764706,65.01915449103664,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q55,938.0,34.0,-0.7178074557266358,-4.7510188889377245,105.4325517329486,76.90005588235293,62.220238256939794,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q60,938.0,34.0,-0.6050272659625027,-4.005066563214746,101.91278814656198,72.82076470588235,58.09285080264728,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q75,938.0,34.0,-0.08245087491060987,-1.2046093201223353,83.69346989312135,55.353075,42.23229203645535,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q85,938.0,34.0,0.15124311186074546,-0.36225403236506426,74.1103956645839,54.83350588235292,49.41615849527558,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q90,938.0,34.0,-0.007741010515732061,-0.541034076531268,80.75360930670533,65.05028823529415,69.4527218083885,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q95,938.0,34.0,-5.324186295972108,-3.0419997897949766,202.29716815455646,135.57255882352933,156.066493103412,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q96,938.0,34.0,-9.579720691771328,-4.054441795777926,261.6523123393397,171.29688823529395,193.39012196477128,
temporal_2022_2026,F,spatial_quantile_baseline,knn_spatial_quantile,KNN120_Q97,938.0,34.0,-15.881519921283829,-5.439961418151236,330.5165788639492,228.03943676470533,249.31147463060358,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q15,938.0,34.0,-1.39186472813692,-11.69995396798006,124.41014126959502,95.08276470588235,79.18640180998563,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q20,938.0,34.0,-1.3292063936306788,-10.314837143990161,122.76977580737906,93.0139705882353,76.88670410260954,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q25,938.0,34.0,-1.2724890017899315,-9.159542055611224,121.26580972101789,91.06894117647057,74.72747658197542,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q30,938.0,34.0,-1.2312250643478677,-8.41804885814119,120.15979146169342,89.60611764705882,73.08856020771107,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q35,938.0,34.0,-1.2010764917557077,-7.919176008444344,119.34522393121217,88.51888235294118,71.86784091210994,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q40,938.0,34.0,-1.159042421514711,-7.357176158634285,118.20015982185372,87.07244117647059,70.25963562331927,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q45,938.0,34.0,-1.1129765510614038,-6.756644199441586,116.93238685696183,85.48995588235294,68.52456697317743,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q50,938.0,34.0,-1.0643500709804785,-6.169013732718177,115.57905766095396,83.6940882352941,66.51843149856094,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q55,938.0,34.0,-0.9863866672657085,-5.356298333971182,113.37554082765486,80.89892647058822,63.46431537915319,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q60,938.0,34.0,-0.9069232684196087,-4.698143830879988,111.08465869888076,77.86398235294119,60.11297028051727,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q75,938.0,34.0,-0.34715062422516185,-1.5291206915207498,93.36746216112347,58.642529411764706,42.42480453548035,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q85,938.0,34.0,0.018882818440414062,-0.11645723787747686,79.67974152667259,51.246220588235296,42.290936003474314,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q90,938.0,34.0,0.04147322391768704,-0.19464632674296634,78.75707904858272,54.941735294117656,52.34389099621782,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q95,938.0,34.0,-2.2979778842134038,-2.1776640189655487,146.08692426708177,105.75930882352924,126.77624817824879,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q96,938.0,34.0,-5.7021454584294,-3.335927393615073,208.25450292364084,143.15389999999977,171.95810783120805,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid2_Q97,938.0,34.0,-7.794594222408026,-3.9554500448191448,238.55876568960082,163.38624705882353,196.6324554898807,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q15,938.0,34.0,-1.3266307059995408,-10.941603448818816,122.70187627256897,93.77261764705882,78.67756562807578,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q20,938.0,34.0,-1.2629316639282484,-9.670221591532345,121.01053907882181,91.7259705882353,76.46916540827844,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q25,938.0,34.0,-1.2139576070043692,-8.865810002898694,119.69392989507838,90.27930882352942,75.00101828703743,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q30,938.0,34.0,-1.164086832735995,-8.0271704003131,118.33816135935089,88.62614705882352,73.18233389492217,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q35,938.0,34.0,-1.081882016773783,-7.209274999740261,116.06881027623734,86.193,70.92562089886769,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q40,938.0,34.0,-1.03261543732703,-6.733558191819109,114.68723588871656,84.5995588235294,69.40527613546901,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q45,938.0,34.0,-0.9537536892793474,-6.096017994545041,112.44039990251731,82.30056029411763,67.29321059026275,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q50,938.0,34.0,-0.8695465025917732,-5.522873706393895,109.99061036435579,79.64173529411765,64.89804917290266,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q55,938.0,34.0,-0.7743152356004412,-4.830786978867305,107.15263785501784,76.59931617647058,62.03036459243732,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q60,938.0,34.0,-0.6768323551578614,-4.163400896998346,104.16751374799547,73.91439411764706,59.688951569147555,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q75,938.0,34.0,-0.30195754364995286,-1.6983349164348045,91.78799580587226,58.15364705882353,43.42259861640769,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q85,938.0,34.0,0.05160825335094199,-0.25548645505934053,78.33960166086085,47.45308823529411,36.31880736457369,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q90,938.0,34.0,0.13220848604960211,-0.10677811501049361,74.93680548726688,52.29688823529415,46.24498755549831,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q95,938.0,34.0,-1.5702419511995145,-1.3551568997404773,128.9657772518887,91.63389705882345,96.91776310020269,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q96,938.0,34.0,-5.290727815042003,-2.6229946612877306,201.76132593335885,138.3151705882353,142.5375134003012,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid3_Q97,938.0,34.0,-9.069901124436408,-3.8865059491405693,255.27017677144534,176.54732941176488,186.59363988879255,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q15,938.0,34.0,-1.3034763529192723,-11.029051153961657,122.08979235189554,94.0613588235294,78.93225573231439,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q20,938.0,34.0,-1.224599653181372,-9.739407381165368,119.98125727710189,91.93573529411765,76.81558195954511,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q25,938.0,34.0,-1.0921289031341428,-8.655231358147237,116.35410118650358,89.20886764705882,74.65595502926425,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q30,938.0,34.0,-1.0167594175344519,-7.74646578870947,114.23903418928225,87.04702941176471,72.49126986717064,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q35,938.0,34.0,-0.9598854216324333,-7.184414179107751,112.6167052209879,85.41430882352942,70.90906911294485,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q40,938.0,34.0,-0.9113542349351875,-6.718692109938928,111.2136431247904,84.00349999999997,69.56199807132579,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q45,938.0,34.0,-0.8333645344475835,-6.210234840704722,108.9210674637764,81.96810294117648,67.84611276269729,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q50,938.0,34.0,-0.7791080252521321,-5.754478607192835,107.29726089138585,80.16791176470588,66.1118154931088,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q55,938.0,34.0,-0.6707890638884577,-4.974406128719464,103.9796348463458,77.1760294117647,63.42291428334793,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q60,938.0,34.0,-0.5457594371412837,-4.280751310907904,100.01345474793703,73.2664411764706,59.81583928352288,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q75,938.0,34.0,-0.20131643133431032,-2.0979600016719213,88.16905471650337,62.092052941176476,48.04911032734538,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q85,938.0,34.0,0.12218973012804502,-0.6157177244171352,75.36814125657199,48.89676470588235,37.12486891760217,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q90,938.0,34.0,0.13993517227979602,-0.1740832562381005,74.60244648192332,48.85820588235294,43.34473083968381,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q95,938.0,34.0,-4.41921861084265,-0.7907432327542021,187.26465351310236,90.4197352941176,73.61039235626392,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q96,938.0,34.0,-5.469149343932968,-0.9309962392777702,204.60256058810853,97.0865,79.37737761141119,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid4_Q97,938.0,34.0,-6.53540903139574,-1.3376219548021724,220.8212640825847,110.36741176470585,94.83173121545958,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q15,938.0,34.0,-1.2976787102545186,-10.367837990070367,121.93605104312574,93.23921176470589,77.76212228811094,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q20,938.0,34.0,-1.2259687300233346,-8.901660663140294,120.01817140125074,90.71485294117647,74.8433757267361,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q25,938.0,34.0,-1.1430831571697029,-7.874058898240834,117.76249206625347,88.50223529411765,72.63961259689324,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q30,938.0,34.0,-1.0146669172924372,-6.899156707411178,114.17975412779415,85.6173,70.15119041965536,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q35,938.0,34.0,-0.9556505487380877,-6.409510478491069,112.49496970172123,83.9624411764706,68.58769288486923,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q40,938.0,34.0,-0.8642343788830125,-5.559852463374611,109.83423571294956,80.9408294117647,65.27044096127922,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q45,938.0,34.0,-0.77612786207337,-4.83503672042352,107.20735702894812,77.69032352941177,61.65231484659968,
temporal_2022_2026,F,spatial_quantile_baseline,grid_spatial_quantile,Grid5_Q50,938.0,34.0,-0.5324862559685613,-3.744751014372274,99.58312945843434,69.46379411764707,54.197699680357424,
