protocol,target,method,model,status,n_train,n_test,n_features,r2,r2_log1p,rmse,mae,mape
temporal_2022_2026,E,causal_history_direct,CausalSameLastElseKNN12IDW,ok,938,34,69,-0.7120185304398283,0.1154647325135254,31.84043615411747,13.40776925906063,29.956083979038773
temporal_2022_2026,E,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,938,34,69,-0.6972448761072931,0.0871342964397781,31.702756915996698,15.413968235294119,39.211357478340084
temporal_2022_2026,E,causal_history_direct,CausalHighGuard,ok,938,34,69,-0.1060344486131577,-0.4660091623058573,25.59228741529484,19.561235294117644,60.27703535988277
temporal_2022_2026,E,causal_history_ml,ElasticNet,ok,938,34,178,-0.2723506841125971,-0.5311310915340091,27.449105184815007,11.522952966287898,24.997358074911446
temporal_2022_2026,E,causal_history_ml,ExtraTrees,ok,938,34,178,0.3605506922955024,0.24689457813928306,19.4593279955595,9.842586526694317,23.98650410961056
temporal_2022_2026,E,causal_history_ml,HistGBR,ok,938,34,178,0.27196894635507385,0.15587441122446588,20.763460198504724,10.829047077618233,25.927156839065052
temporal_2022_2026,E,causal_history_ml,XGBoost,ok,938,34,178,0.36409425249585115,0.34874033041617836,19.405335368356134,9.613766426984,21.540565639082022
temporal_2022_2026,E,causal_history_ml,LightGBM,ok,938,34,178,0.38813272616838035,0.27860021824044556,19.035022312658615,9.969631463369382,23.885945142091657
temporal_2022_2026,F,causal_history_direct,CausalKNN12IDW,ok,938,34,69,-0.5902371290793027,-2.4434490964196574,101.44214424603217,71.12805582055753,68.18470124286199
temporal_2022_2026,F,causal_history_direct,CausalKNN12Median,ok,938,34,69,-0.7226858205667579,-4.8032271863027605,105.58215342566186,78.4395294117647,68.45128541046554
temporal_2022_2026,F,causal_history_direct,CausalKNN30Q90,ok,938,34,69,-3.2598535811326945,-2.3429658650452296,166.02932869245188,102.15916176470596,95.6103322847969
temporal_2022_2026,F,causal_history_direct,CausalKNN80Q95,ok,938,34,69,-5.792181099797936,-1.9439466333513638,209.6486665557692,118.97850735294114,119.87300795278637
temporal_2022_2026,F,causal_history_direct,CausalRecentQ90,ok,938,34,69,-0.4611864705297224,-1.3062129187261817,97.23895817754989,84.78242941176471,98.63579395137286
temporal_2022_2026,F,causal_history_direct,CausalSameLastElseKNN12IDW,ok,938,34,69,-0.5881211194498321,-2.4411352142542335,101.37463104211928,70.59055582511135,67.87074096367783
temporal_2022_2026,F,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,938,34,69,-3.2638033431082585,-2.3523805788195156,166.1062825568628,102.31030882352948,95.90921909283234
temporal_2022_2026,F,causal_history_direct,CausalHighGuard,ok,938,34,69,-6.817073287432771,-3.2445843206702003,224.91041545374316,157.60561029411758,169.12598206294814
temporal_2022_2026,F,causal_history_ml,ElasticNet,ok,938,34,178,-0.9187776471568971,-8.338034260820228,111.4294023607598,74.57843163290897,58.84029017897747
temporal_2022_2026,F,causal_history_ml,ExtraTrees,ok,938,34,178,-0.18118023287386653,-0.8644512216733187,87.42699699526216,52.70835967008876,37.36166047241926
temporal_2022_2026,F,causal_history_ml,HistGBR,ok,938,34,178,-0.07140591993820444,-0.6248708512338135,83.2653854524478,53.38593427858233,40.49785223692857
